country_iso3,year_month,gdelt_conflict_event_count,gdelt_protest_event_count,gdelt_goldstein_mean
BIH,1987-12,0,0,
BIH,1988-01,0,0,
BIH,1988-02,1,0,-10.0
BIH,1988-03,0,0,
BIH,1988-04,0,0,
BIH,1988-05,0,0,
BIH,1988-06,0,0,
BIH,1988-07,0,0,
BIH,1988-08,1,0,-9.0
BIH,1988-09,0,0,
BIH,1988-10,0,1,-6.5
BIH,1988-11,0,1,-6.5
BIH,1988-12,0,0,
BIH,1989-01,0,1,-6.5
BIH,1989-02,2,1,-8.833333333333334
BIH,1989-03,0,0,
BIH,1989-04,0,1,-6.5
BIH,1989-05,3,6,-7.5
BIH,1989-06,0,0,
BIH,1989-07,0,0,
BIH,1989-08,0,0,
BIH,1989-09,0,0,
BIH,1989-10,0,0,
BIH,1989-11,0,0,
BIH,1989-12,0,0,
BIH,1990-01,0,0,
BIH,1990-02,0,0,
BIH,1990-03,0,0,
BIH,1990-04,0,0,
BIH,1990-05,0,0,
BIH,1990-06,1,0,-9.5
BIH,1990-07,0,0,
BIH,1990-08,0,0,
BIH,1990-09,0,0,
BIH,1990-10,0,2,-6.5
BIH,1990-11,0,0,
BIH,1990-12,0,0,
BIH,1991-01,1,0,-10.0
BIH,1991-02,0,1,-6.5
BIH,1991-03,0,3,-6.5
BIH,1991-04,0,0,
BIH,1991-05,3,4,-8.428571428571429
BIH,1991-06,2,3,-7.9
BIH,1991-07,9,2,-9.363636363636365
BIH,1991-08,12,5,-8.794117647058824
BIH,1991-09,51,1,-9.836538461538463
BIH,1991-10,12,0,-9.75
BIH,1991-11,9,2,-9.363636363636365
BIH,1991-12,7,0,-9.857142857142858
BIH,1992-01,21,2,-9.608695652173914
BIH,1992-02,25,6,-9.225806451612902
BIH,1992-03,64,6,-9.650000000000006
BIH,1992-04,406,12,-9.838516746411491
BIH,1992-05,280,7,-9.829268292682931
BIH,1992-06,177,7,-9.793478260869565
BIH,1992-07,122,2,-9.850806451612904
BIH,1992-08,147,14,-9.602484472049685
BIH,1992-09,176,6,-9.813186813186816
BIH,1992-10,107,6,-9.738938053097344
BIH,1992-11,151,11,-9.675925925925926
BIH,1992-12,224,15,-9.696652719665273
BIH,1993-01,375,9,-9.860677083333337
BIH,1993-02,327,18,-9.736231884057968
BIH,1993-03,310,5,-9.836507936507946
BIH,1993-04,371,9,-9.826315789473682
BIH,1993-05,560,14,-9.831881533101042
BIH,1993-06,786,19,-9.827950310559
BIH,1993-07,684,16,-9.847857142857146
BIH,1993-08,489,34,-9.718929254302099
BIH,1993-09,316,8,-9.836419753086423
BIH,1993-10,449,18,-9.816916488222693
BIH,1993-11,536,23,-9.778175313059032
BIH,1993-12,432,14,-9.855381165919283
BIH,1994-01,706,40,-9.752010723860591
BIH,1994-02,781,44,-9.77030303030303
BIH,1994-03,534,28,-9.771352313167275
BIH,1994-04,633,41,-9.718842729970335
BIH,1994-05,327,16,-9.823615160349853
BIH,1994-06,284,3,-9.919860627177703
BIH,1994-07,302,5,-9.882736156351786
BIH,1994-08,392,14,-9.754926108374386
BIH,1994-09,407,9,-9.889423076923071
BIH,1994-10,608,23,-9.774960380348656
BIH,1994-11,1262,30,-9.808823529411763
BIH,1994-12,322,14,-9.761904761904768
BIH,1995-01,257,21,-9.674460431654675
BIH,1995-02,326,23,-9.680515759312323
BIH,1995-03,513,26,-9.756029684601108
BIH,1995-04,604,17,-9.847826086956525
BIH,1995-05,990,18,-9.850198412698408
BIH,1995-06,917,11,-9.814116379310342
BIH,1995-07,1128,45,-9.720375106564363
BIH,1995-08,1095,30,-9.81066666666667
BIH,1995-09,1036,34,-9.81355140186916
BIH,1995-10,316,14,-9.749999999999996
BIH,1995-11,239,30,-9.503717472118959
BIH,1995-12,290,59,-9.300859598853867
BIH,1996-01,390,44,-9.470046082949315
BIH,1996-02,251,61,-9.145833333333337
BIH,1996-03,309,70,-9.184696569920845
BIH,1996-04,191,28,-9.406392694063923
BIH,1996-05,173,28,-9.328358208955224
BIH,1996-06,190,24,-9.287383177570092
BIH,1996-07,276,43,-9.33228840125392
BIH,1996-08,196,51,-9.111336032388666
BIH,1996-09,288,48,-9.37648809523809
BIH,1996-10,165,24,-9.362433862433864
BIH,1996-11,291,23,-9.584394904458602
BIH,1996-12,129,22,-9.29470198675497
BIH,1997-01,102,11,-9.526548672566374
BIH,1997-02,140,19,-9.46226415094339
BIH,1997-03,165,36,-9.218905472636818
BIH,1997-04,107,13,-9.479166666666664
BIH,1997-05,69,28,-8.840206185567013
BIH,1997-06,107,26,-9.199248120300755
BIH,1997-07,266,26,-9.556506849315065
BIH,1997-08,304,38,-9.43421052631579
BIH,1997-09,249,68,-9.168769716088327
BIH,1997-10,142,22,-9.420731707317076
BIH,1997-11,115,12,-9.448818897637794
BIH,1997-12,185,25,-9.457142857142857
BIH,1998-01,92,6,-9.64285714285714
BIH,1998-02,115,28,-9.118881118881117
BIH,1998-03,193,32,-9.073333333333334
BIH,1998-04,212,26,-9.373949579831935
BIH,1998-05,73,8,-9.425925925925931
BIH,1998-06,149,6,-9.696774193548384
BIH,1998-07,80,5,-9.629411764705882
BIH,1998-08,151,16,-9.538922155688615
BIH,1998-09,86,19,-9.214285714285715
BIH,1998-10,170,12,-9.634615384615383
BIH,1998-11,83,6,-9.573033707865163
BIH,1998-12,106,26,-9.053030303030303
BIH,1999-01,87,13,-9.464999999999998
BIH,1999-02,70,8,-9.493589743589743
BIH,1999-03,271,55,-9.260736196319025
BIH,1999-04,161,22,-9.456284153005466
BIH,1999-05,87,1,-9.744318181818185
BIH,1999-06,81,1,-9.756097560975611
BIH,1999-07,96,0,-9.916666666666664
BIH,1999-08,119,7,-9.416666666666671
BIH,1999-09,85,2,-9.86781609195402
BIH,1999-10,103,20,-9.247967479674795
BIH,1999-11,111,12,-9.410569105691057
BIH,1999-12,121,10,-9.435114503816795
BIH,2000-01,147,23,-9.423529411764708
BIH,2000-02,68,10,-9.326923076923077
BIH,2000-03,162,25,-9.320855614973262
BIH,2000-04,106,10,-9.534482758620694
BIH,2000-05,55,10,-9.330769230769233
BIH,2000-06,109,4,-9.60619469026549
BIH,2000-07,100,44,-8.642361111111112
BIH,2000-08,71,13,-9.18452380952381
BIH,2000-09,77,9,-9.401162790697672
BIH,2000-10,91,30,-8.9297520661157
BIH,2000-11,60,5,-9.492307692307692
BIH,2000-12,56,20,-8.993421052631579
BIH,2001-01,71,3,-9.709459459459458
BIH,2001-02,112,11,-9.284552845528456
BIH,2001-03,94,5,-9.505050505050502
BIH,2001-04,112,41,-8.807189542483655
BIH,2001-05,91,55,-8.72260273972603
BIH,2001-06,80,14,-9.398936170212764
BIH,2001-07,124,6,-9.688461538461535
BIH,2001-08,144,4,-9.770270270270272
BIH,2001-09,116,9,-9.588000000000003
BIH,2001-10,90,14,-9.370192307692305
BIH,2001-11,84,9,-9.408602150537634
BIH,2001-12,73,10,-9.40963855421687
BIH,2002-01,55,22,-8.922077922077923
BIH,2002-02,106,14,-9.404166666666667
BIH,2002-03,111,6,-9.700854700854698
BIH,2002-04,91,17,-9.342592592592593
BIH,2002-05,58,3,-9.565573770491806
BIH,2002-06,53,1,-9.64814814814815
BIH,2002-07,103,13,-9.370689655172416
BIH,2002-08,89,7,-9.630208333333336
BIH,2002-09,73,6,-9.588607594936706
BIH,2002-10,73,3,-9.723684210526317
BIH,2002-11,44,6,-9.380000000000003
BIH,2002-12,109,9,-9.711864406779664
BIH,2003-01,44,13,-9.070175438596493
BIH,2003-02,56,20,-8.973684210526317
BIH,2003-03,90,13,-9.412621359223301
BIH,2003-04,66,12,-9.30128205128205
BIH,2003-05,48,15,-9.103174603174603
BIH,2003-06,62,10,-9.347222222222225
BIH,2003-07,78,3,-9.623456790123456
BIH,2003-08,83,13,-9.302083333333332
BIH,2003-09,77,5,-9.548780487804876
BIH,2003-10,76,4,-9.80625
BIH,2003-11,56,1,-9.81578947368421
BIH,2003-12,64,7,-9.54225352112676
BIH,2004-01,96,8,-9.663461538461537
BIH,2004-02,80,8,-9.528409090909092
BIH,2004-03,75,10,-9.276470588235295
BIH,2004-04,183,10,-9.660621761658032
BIH,2004-05,84,6,-9.594444444444441
BIH,2004-06,68,6,-9.601351351351353
BIH,2004-07,53,0,-9.877358490566035
BIH,2004-08,34,2,-9.472222222222223
BIH,2004-09,36,5,-9.365853658536583
BIH,2004-10,73,4,-9.753246753246753
BIH,2004-11,49,3,-9.701923076923078
BIH,2004-12,48,9,-9.271929824561402
BIH,2005-01,44,0,-9.772727272727272
BIH,2005-02,45,7,-9.403846153846152
BIH,2005-03,68,2,-9.542857142857148
BIH,2005-04,56,0,-9.928571428571429
BIH,2005-05,54,7,-9.352459016393444
BIH,2005-06,86,1,-9.770114942528735
BIH,2005-07,61,1,-9.782258064516125
BIH,2005-08,39,0,-9.615384615384617
BIH,2005-09,28,0,-9.82142857142857
BIH,2005-10,56,9,-9.492307692307692
BIH,2005-11,55,3,-9.568965517241377
BIH,2005-12,61,9,-9.449999999999998
BIH,2006-01,45,1,-9.76086956521739
BIH,2006-02,52,22,-8.804054054054056
BIH,2006-03,76,8,-9.529761904761907
BIH,2006-04,24,2,-9.230769230769232
BIH,2006-05,39,8,-9.23404255319149
BIH,2006-06,64,1,-9.715384615384615
BIH,2006-07,62,4,-9.674242424242427
BIH,2006-08,69,2,-9.760563380281688
BIH,2006-09,74,7,-9.641975308641976
BIH,2006-10,59,7,-9.431818181818182
BIH,2006-11,44,14,-9.094827586206897
BIH,2006-12,56,14,-9.092857142857147
BIH,2007-01,46,23,-8.608695652173914
BIH,2007-02,159,26,-9.410810810810812
BIH,2007-03,78,16,-9.276595744680854
BIH,2007-04,177,3,-9.688888888888892
BIH,2007-05,117,2,-9.668067226890756
BIH,2007-06,82,9,-9.582417582417579
BIH,2007-07,103,7,-9.686363636363636
BIH,2007-08,78,0,-9.743589743589743
BIH,2007-09,63,12,-9.306666666666668
BIH,2007-10,100,23,-9.020325203252032
BIH,2007-11,89,22,-9.121621621621621
BIH,2007-12,95,11,-9.424528301886793
BIH,2008-01,55,2,-9.719298245614036
BIH,2008-02,101,90,-8.23560209424083
BIH,2008-03,83,5,-9.5
BIH,2008-04,78,9,-9.367816091954024
BIH,2008-05,95,7,-9.686274509803921
BIH,2008-06,116,0,-9.866379310344826
BIH,2008-07,440,34,-9.59704641350211
BIH,2008-08,102,19,-9.31404958677686
BIH,2008-09,44,2,-9.760869565217392
BIH,2008-10,93,1,-9.83510638297872
BIH,2008-11,75,4,-9.69620253164557
BIH,2008-12,78,5,-9.656626506024097
BIH,2009-01,85,16,-9.38118811881188
BIH,2009-02,97,4,-9.638613861386137
BIH,2009-03,88,10,-9.551020408163266
BIH,2009-04,83,2,-9.70588235294118
BIH,2009-05,87,44,-8.721374045801525
BIH,2009-06,73,14,-9.356321839080456
BIH,2009-07,151,10,-9.605590062111805
BIH,2009-08,119,8,-9.59448818897638
BIH,2009-09,112,25,-9.145985401459857
BIH,2009-10,254,25,-9.546594982078847
BIH,2009-11,212,6,-9.814220183486235
BIH,2009-12,82,3,-9.629411764705882
BIH,2010-01,41,5,-9.5
BIH,2010-02,131,4,-9.807407407407416
BIH,2010-03,142,11,-9.643790849673204
BIH,2010-04,153,20,-9.546242774566473
BIH,2010-05,55,3,-9.663793103448278
BIH,2010-06,55,2,-9.859649122807019
BIH,2010-07,137,3,-9.832142857142854
BIH,2010-08,71,4,-9.613333333333333
BIH,2010-09,67,8,-9.553333333333333
BIH,2010-10,136,1,-9.697080291970808
BIH,2010-11,87,7,-9.308510638297872
BIH,2010-12,107,14,-9.429752066115702
BIH,2011-01,57,4,-9.614754098360658
BIH,2011-02,80,7,-9.408045977011493
BIH,2011-03,100,88,-8.218085106382976
BIH,2011-04,94,15,-9.344036697247708
BIH,2011-05,290,79,-9.132791327913278
BIH,2011-06,199,27,-9.325221238938056
BIH,2011-07,129,18,-9.459183673469385
BIH,2011-08,58,9,-9.455223880597016
BIH,2011-09,151,2,-9.81699346405229
BIH,2011-10,310,12,-9.787267080745341
BIH,2011-11,154,8,-9.666666666666666
BIH,2011-12,86,1,-9.724137931034482
BIH,2012-01,113,6,-9.621848739495798
BIH,2012-02,110,8,-9.597457627118644
BIH,2012-03,97,15,-9.343750000000002
BIH,2012-04,189,14,-9.662561576354681
BIH,2012-05,403,33,-9.637614678899084
BIH,2012-06,129,5,-9.626865671641783
BIH,2012-07,147,6,-9.735294117647056
BIH,2012-08,88,3,-9.81868131868132
BIH,2012-09,47,6,-9.499999999999998
BIH,2012-10,106,4,-9.713636363636365
BIH,2012-11,57,8,-9.515384615384615
BIH,2012-12,85,6,-9.675824175824177
BIH,2013-01,46,3,-9.765306122448981
BIH,2013-02,49,3,-9.557692307692308
BIH,2013-03,204,2,-9.339805825242717
BIH,2013-04,54,0,-9.944444444444443
BIH,2013-05,33,1,-9.808823529411763
BIH,2013-06,45,22,-8.723880597014922
BIH,2013-07,135,12,-9.55102040816326
BIH,2013-08,80,0,-9.9
BIH,2013-09,123,5,-9.800781249999998
BIH,2013-10,52,8,-9.308333333333335
BIH,2013-11,64,7,-9.42957746478874
BIH,2013-12,82,3,-9.63529411764706
BIH,2014-01,66,4,-9.742857142857144
BIH,2014-02,316,268,-8.276541095890403
BIH,2014-03,101,18,-9.159663865546221
BIH,2014-04,74,20,-9.122340425531918
BIH,2014-05,105,5,-9.690909090909091
BIH,2014-06,309,3,-9.820512820512823
BIH,2014-07,455,28,-9.694616977225664
BIH,2014-08,171,12,-9.6967213114754
BIH,2014-09,171,10,-9.64917127071823
BIH,2014-10,159,10,-9.585798816568047
BIH,2014-11,68,4,-9.576388888888891
BIH,2014-12,265,32,-9.425925925925927
BIH,2015-01,118,9,-9.586614173228343
BIH,2015-02,206,6,-9.78066037735849
BIH,2015-03,418,24,-9.69796380090498
BIH,2015-04,518,15,-9.799249530956853
BIH,2015-05,173,10,-9.674863387978142
BIH,2015-06,289,17,-9.581699346405232
BIH,2015-07,791,34,-9.741818181818182
BIH,2015-08,115,2,-9.67948717948718
BIH,2015-09,107,16,-9.402439024390246
BIH,2015-10,96,5,-9.678217821782175
BIH,2015-11,262,15,-9.667870036101082
BIH,2015-12,186,13,-9.587939698492463
BIH,2016-01,116,15,-9.450381679389317
BIH,2016-02,181,20,-9.467661691542292
BIH,2016-03,654,21,-9.773333333333333
BIH,2016-04,161,6,-9.736526946107784
BIH,2016-05,134,26,-9.30625
BIH,2016-06,136,8,-9.552083333333332
BIH,2016-07,213,21,-9.617521367521366
BIH,2016-08,117,6,-9.638211382113823
BIH,2016-09,180,22,-9.443069306930694
BIH,2016-10,140,23,-9.315950920245399
BIH,2016-11,113,24,-9.237226277372264
BIH,2016-12,204,17,-9.509049773755656
BIH,2017-01,61,9,-9.507142857142858
BIH,2017-02,147,7,-9.711038961038959
BIH,2017-03,170,24,-9.451030927835053
BIH,2017-04,72,9,-9.481481481481485
BIH,2017-05,89,12,-9.381188118811881
BIH,2017-06,141,8,-9.748322147651004
BIH,2017-07,155,5,-9.731250000000001
BIH,2017-08,46,7,-9.38679245283019
BIH,2017-09,87,5,-9.69021739130435
BIH,2017-10,103,12,-9.404347826086957
BIH,2017-11,618,19,-9.727629513343803
BIH,2017-12,229,9,-9.623949579831931
BIH,2018-01,81,5,-9.5
BIH,2018-02,107,4,-9.68918918918919
BIH,2018-03,111,14,-9.384
BIH,2018-04,126,8,-9.578358208955226
BIH,2018-05,127,56,-8.800546448087433
BIH,2018-06,71,11,-9.371951219512196
BIH,2018-07,154,25,-9.396648044692736
BIH,2018-08,166,39,-9.146341463414632
BIH,2018-09,52,8,-9.291666666666668
BIH,2018-10,222,19,-9.578838174273859
BIH,2018-11,101,4,-9.657142857142858
BIH,2018-12,109,66,-8.554285714285715
BIH,2019-01,48,7,-9.363636363636363
BIH,2019-02,70,9,-9.487341772151899
BIH,2019-03,173,23,-9.46683673469388
BIH,2019-04,129,8,-9.51094890510949
BIH,2019-05,33,9,-9.202380952380953
BIH,2019-06,59,11,-9.314285714285715
BIH,2019-07,214,2,-9.805555555555555
BIH,2019-08,57,1,-9.750000000000002
BIH,2019-09,51,15,-9.007575757575758
BIH,2019-10,103,6,-9.669724770642201
BIH,2019-11,60,9,-9.297101449275363
BIH,2019-12,118,34,-9.07236842105263
BIH,2020-01,39,14,-9.018867924528301
BIH,2020-02,54,3,-9.675438596491228
BIH,2020-03,27,0,-9.666666666666668
BIH,2020-04,12,4,-9.0625
BIH,2020-05,38,16,-8.694444444444443
BIH,2020-06,30,4,-9.470588235294116
BIH,2020-07,274,7,-9.820284697508901
BIH,2020-08,40,11,-9.127450980392158
BIH,2020-09,71,2,-9.6986301369863
BIH,2020-10,27,0,-9.907407407407408
BIH,2020-11,44,1,-9.855555555555556
BIH,2020-12,85,12,-9.371134020618555
BIH,2021-01,43,8,-9.294117647058822
BIH,2021-02,40,7,-9.414893617021278
BIH,2021-03,68,5,-9.623287671232877
BIH,2021-04,64,7,-9.598591549295776
BIH,2021-05,62,5,-9.537313432835822
BIH,2021-06,151,5,-9.7275641025641
BIH,2021-07,107,0,-9.864485981308409
BIH,2021-08,28,4,-9.421875
BIH,2021-09,17,0,-9.882352941176471
BIH,2021-10,42,7,-9.316326530612246
BIH,2021-11,76,9,-9.488235294117647
BIH,2021-12,54,6,-9.483333333333333
BIH,2022-01,30,15,-8.7
BIH,2022-02,36,4,-9.487500000000002
BIH,2022-03,113,1,-9.793859649122808
BIH,2022-04,94,10,-9.442307692307692
BIH,2022-05,40,2,-9.54761904761905
BIH,2022-06,35,1,-9.902777777777779
BIH,2022-07,118,10,-9.667968750000002
BIH,2022-08,28,4,-9.499999999999996
BIH,2022-09,27,2,-9.689655172413794
BIH,2022-10,35,28,-8.26984126984127
BIH,2022-11,22,0,-9.727272727272727
BIH,2022-12,24,6,-9.06666666666667
BIH,2023-01,38,1,-9.730769230769232
BIH,2023-02,25,2,-9.444444444444445
BIH,2023-03,34,0,-9.661764705882353
BIH,2023-04,55,8,-9.539682539682538
BIH,2023-05,72,3,-9.653333333333334
BIH,2023-06,42,1,-9.627906976744187
BIH,2023-07,105,8,-9.685840707964601
BIH,2023-08,53,4,-9.67543859649123
BIH,2023-09,26,4,-9.499999999999998
BIH,2023-10,67,24,-8.96153846153846
BIH,2023-11,90,2,-9.820652173913045
BIH,2023-12,69,6,-9.553333333333335
BIH,2024-01,82,3,-9.61764705882353
BIH,2024-02,60,0,-9.766666666666667
BIH,2024-03,48,0,-9.770833333333332
BIH,2024-04,63,6,-9.514492753623188
BIH,2024-05,73,10,-9.44578313253012
BIH,2024-06,31,2,-9.696969696969695
BIH,2024-07,92,1,-9.865591397849462
BIH,2024-08,93,3,-9.838541666666668
BIH,2024-09,34,1,-9.757142857142856
BIH,2024-10,61,0,-9.87704918032787
BIH,2024-11,45,0,-9.844444444444445
BIH,2024-12,25,5,-9.266666666666666
BIH,2025-01,26,0,-9.75
BIH,2025-02,64,1,-9.884615384615383
BIH,2025-03,36,5,-9.439024390243901
BIH,2025-04,20,2,-9.477272727272727
BIH,2025-05,26,5,-9.403225806451614
BIH,2025-06,23,1,-9.8125
BIH,2025-07,142,2,-9.819444444444443
BIH,2025-08,54,0,-9.88888888888889
BIH,2025-09,16,0,-9.625
BIH,2025-10,27,3,-9.466666666666665
BIH,2025-11,180,4,-9.845108695652174
BIH,2025-12,50,0,-9.879999999999999
BLR,1985-01,2,0,-9.5
BLR,1985-02,0,0,
BLR,1985-03,0,0,
BLR,1985-04,0,0,
BLR,1985-05,0,0,
BLR,1985-06,0,0,
BLR,1985-07,0,0,
BLR,1985-08,0,0,
BLR,1985-09,0,0,
BLR,1985-10,0,0,
BLR,1985-11,0,0,
BLR,1985-12,0,0,
BLR,1986-01,0,0,
BLR,1986-02,1,0,-10.0
BLR,1986-03,0,0,
BLR,1986-04,1,0,-9.5
BLR,1986-05,0,0,
BLR,1986-06,0,0,
BLR,1986-07,0,0,
BLR,1986-08,0,0,
BLR,1986-09,0,0,
BLR,1986-10,0,0,
BLR,1986-11,0,0,
BLR,1986-12,3,0,-10.0
BLR,1987-01,0,0,
BLR,1987-02,0,0,
BLR,1987-03,0,0,
BLR,1987-04,0,0,
BLR,1987-05,1,0,-10.0
BLR,1987-06,0,0,
BLR,1987-07,0,0,
BLR,1987-08,0,0,
BLR,1987-09,0,0,
BLR,1987-10,0,0,
BLR,1987-11,0,0,
BLR,1987-12,5,0,-9.2
BLR,1988-01,0,0,
BLR,1988-02,2,0,-10.0
BLR,1988-03,0,0,
BLR,1988-04,0,0,
BLR,1988-05,3,0,-10.0
BLR,1988-06,0,0,
BLR,1988-07,1,0,-10.0
BLR,1988-08,1,0,-10.0
BLR,1988-09,0,0,
BLR,1988-10,4,0,-10.0
BLR,1988-11,0,0,
BLR,1988-12,1,0,-10.0
BLR,1989-01,2,1,-8.833333333333334
BLR,1989-02,0,0,
BLR,1989-03,0,0,
BLR,1989-04,1,0,-10.0
BLR,1989-05,0,0,
BLR,1989-06,0,0,
BLR,1989-07,0,0,
BLR,1989-08,0,0,
BLR,1989-09,0,0,
BLR,1989-10,0,3,-6.5
BLR,1989-11,0,0,
BLR,1989-12,0,0,
BLR,1990-01,0,0,
BLR,1990-02,0,0,
BLR,1990-03,0,0,
BLR,1990-04,2,0,-10.0
BLR,1990-05,0,0,
BLR,1990-06,0,1,-6.5
BLR,1990-07,0,0,
BLR,1990-08,0,0,
BLR,1990-09,0,0,
BLR,1990-10,0,0,
BLR,1990-11,0,0,
BLR,1990-12,0,0,
BLR,1991-01,1,0,-10.0
BLR,1991-02,0,0,
BLR,1991-03,1,0,-10.0
BLR,1991-04,1,27,-6.607142857142857
BLR,1991-05,1,0,-10.0
BLR,1991-06,0,0,
BLR,1991-07,0,0,
BLR,1991-08,0,1,-6.5
BLR,1991-09,3,0,-10.0
BLR,1991-10,0,0,
BLR,1991-11,8,1,-9.444444444444445
BLR,1991-12,3,3,-8.083333333333334
BLR,1992-01,3,0,-9.833333333333334
BLR,1992-02,10,0,-9.9
BLR,1992-03,0,0,
BLR,1992-04,1,0,-10.0
BLR,1992-05,0,0,
BLR,1992-06,2,0,-10.0
BLR,1992-07,1,0,-9.5
BLR,1992-08,0,0,
BLR,1992-09,0,0,
BLR,1992-10,0,0,
BLR,1992-11,1,0,-10.0
BLR,1992-12,1,1,-8.25
BLR,1993-01,3,0,-10.0
BLR,1993-02,1,0,-10.0
BLR,1993-03,1,0,-9.5
BLR,1993-04,3,0,-10.0
BLR,1993-05,2,1,-8.833333333333334
BLR,1993-06,2,0,-10.0
BLR,1993-07,0,0,
BLR,1993-08,2,0,-10.0
BLR,1993-09,0,0,
BLR,1993-10,1,1,-8.25
BLR,1993-11,0,0,
BLR,1993-12,6,1,-9.500000000000002
BLR,1994-01,8,4,-8.625000000000002
BLR,1994-02,3,8,-7.409090909090909
BLR,1994-03,0,0,
BLR,1994-04,6,1,-9.500000000000002
BLR,1994-05,3,0,-10.0
BLR,1994-06,10,3,-8.961538461538462
BLR,1994-07,2,0,-10.0
BLR,1994-08,1,0,-10.0
BLR,1994-09,2,0,-10.0
BLR,1994-10,0,0,
BLR,1994-11,1,1,-8.0
BLR,1994-12,0,0,
BLR,1995-01,5,3,-8.5625
BLR,1995-02,1,3,-7.375
BLR,1995-03,3,0,-9.833333333333334
BLR,1995-04,4,12,-7.343750000000001
BLR,1995-05,8,1,-9.5
BLR,1995-06,1,0,-10.0
BLR,1995-07,14,2,-9.5625
BLR,1995-08,0,1,-6.5
BLR,1995-09,17,4,-9.30952380952381
BLR,1995-10,2,0,-10.0
BLR,1995-11,5,2,-8.571428571428571
BLR,1995-12,1,0,-10.0
BLR,1996-01,5,7,-7.791666666666666
BLR,1996-02,1,0,-9.5
BLR,1996-03,8,18,-7.576923076923077
BLR,1996-04,44,35,-8.39873417721519
BLR,1996-05,27,51,-7.743589743589745
BLR,1996-06,18,28,-7.728260869565217
BLR,1996-07,4,10,-7.428571428571429
BLR,1996-08,10,12,-8.022727272727273
BLR,1996-09,23,6,-9.155172413793107
BLR,1996-10,17,15,-8.328125
BLR,1996-11,52,60,-8.05357142857143
BLR,1996-12,15,36,-7.460784313725491
BLR,1997-01,27,32,-8.042372881355933
BLR,1997-02,16,22,-7.921052631578947
BLR,1997-03,52,95,-7.683673469387757
BLR,1997-04,51,64,-8.026086956521738
BLR,1997-05,37,42,-8.145569620253164
BLR,1997-06,13,4,-9.058823529411766
BLR,1997-07,20,29,-7.948979591836734
BLR,1997-08,19,34,-7.660377358490568
BLR,1997-09,23,17,-8.4125
BLR,1997-10,43,27,-8.507142857142854
BLR,1997-11,18,3,-9.404761904761905
BLR,1997-12,24,30,-7.916666666666668
BLR,1998-01,26,9,-8.74285714285714
BLR,1998-02,19,13,-8.4375
BLR,1998-03,25,20,-8.433333333333332
BLR,1998-04,10,48,-7.060344827586207
BLR,1998-05,10,7,-8.352941176470587
BLR,1998-06,20,43,-7.539682539682539
BLR,1998-07,18,31,-7.714285714285714
BLR,1998-08,8,11,-7.973684210526316
BLR,1998-09,10,5,-8.833333333333336
BLR,1998-10,30,9,-9.179487179487177
BLR,1998-11,12,6,-8.77777777777778
BLR,1998-12,15,11,-8.346153846153845
BLR,1999-01,23,14,-8.662162162162161
BLR,1999-02,33,8,-9.28048780487805
BLR,1999-03,71,21,-9.059782608695656
BLR,1999-04,61,24,-8.964705882352943
BLR,1999-05,25,34,-7.93220338983051
BLR,1999-06,41,6,-9.52127659574468
BLR,1999-07,21,56,-7.506493506493506
BLR,1999-08,18,18,-8.055555555555555
BLR,1999-09,18,22,-7.987499999999998
BLR,1999-10,89,59,-8.638513513513507
BLR,1999-11,39,69,-7.773148148148144
BLR,1999-12,27,10,-8.945945945945946
BLR,2000-01,26,7,-9.212121212121215
BLR,2000-02,15,18,-8.015151515151516
BLR,2000-03,24,60,-7.49404761904762
BLR,2000-04,12,36,-7.354166666666669
BLR,2000-05,13,8,-8.54761904761905
BLR,2000-06,21,14,-8.557142857142857
BLR,2000-07,27,17,-8.284090909090907
BLR,2000-08,42,19,-8.909836065573773
BLR,2000-09,27,12,-8.897435897435894
BLR,2000-10,21,60,-7.382716049382714
BLR,2000-11,35,37,-8.11111111111111
BLR,2000-12,21,23,-7.931818181818182
BLR,2001-01,15,9,-8.541666666666668
BLR,2001-02,27,14,-8.792682926829267
BLR,2001-03,39,32,-8.352112676056338
BLR,2001-04,18,38,-7.61607142857143
BLR,2001-05,30,18,-8.625
BLR,2001-06,30,4,-9.470588235294116
BLR,2001-07,26,15,-8.646341463414634
BLR,2001-08,84,18,-9.210784313725492
BLR,2001-09,34,17,-8.754901960784313
BLR,2001-10,23,1,-9.75
BLR,2001-11,20,6,-9.23076923076923
BLR,2001-12,18,13,-8.451612903225808
BLR,2002-01,13,2,-9.100000000000001
BLR,2002-02,9,5,-8.714285714285714
BLR,2002-03,11,24,-7.485714285714287
BLR,2002-04,11,29,-7.437500000000001
BLR,2002-05,11,1,-9.541666666666668
BLR,2002-06,24,3,-9.407407407407407
BLR,2002-07,26,12,-8.618421052631579
BLR,2002-08,16,37,-7.462264150943398
BLR,2002-09,9,25,-7.36764705882353
BLR,2002-10,20,11,-8.596774193548388
BLR,2002-11,15,10,-8.38
BLR,2002-12,19,12,-8.564516129032256
BLR,2003-01,16,15,-8.193548387096774
BLR,2003-02,8,11,-7.947368421052634
BLR,2003-03,11,52,-7.087301587301589
BLR,2003-04,15,9,-8.520833333333334
BLR,2003-05,17,6,-8.956521739130435
BLR,2003-06,12,2,-9.285714285714288
BLR,2003-07,20,3,-9.456521739130435
BLR,2003-08,10,6,-8.437500000000002
BLR,2003-09,14,8,-8.386363636363637
BLR,2003-10,47,13,-9.058333333333335
