country_iso3,year_month,food_price_anomaly,food_price_anomaly_log,food_cpi_acceleration,food_price_spike
SAU,2017-11,1.0042160086331924,0.004207146169545046,0.0012806397408299253,0
SAU,2017-12,0.9996743557443375,-0.0003256972892668329,0.007136641814246003,0
SAU,2018-01,0.9996494514689559,-0.00035060998754315553,0.06341446073877832,0
SAU,2018-02,1.0503651752363314,0.04913788964528397,-0.0027367684484318477,0
SAU,2018-03,1.0481475590480085,0.047024376605702425,-0.006273935110584938,0
SAU,2018-04,1.038269180174362,0.037555076918758236,-0.0038267802788287675,0
SAU,2018-05,1.0369494245849729,0.03628315716602933,-0.0033774072669949806,0
SAU,2018-06,1.0266635619563635,0.02631428424432384,0.005798895115251224,0
SAU,2018-07,1.0305372863975393,0.030080303515278187,0.007055179354292118,0
SAU,2018-08,1.0319486394588122,0.03144889785463743,0.0,0
SAU,2018-09,1.0265459877315488,0.026199756991164398,0.003422964207479451,0
SAU,2018-10,1.0280658984578321,0.02767926853663055,0.0019335012924197592,0
SAU,2018-11,1.0211960327584135,0.020974521495559294,0.005678233484482709,0
SAU,2018-12,1.0156736010197112,0.015552038702747661,-0.006243141129638419,0
SAU,2019-01,1.004655061037547,0.00464425974838455,-0.04927242989681413,0
SAU,2019-02,1.0109690817329442,0.010909357704175511,-0.005667911101136847,0
SAU,2019-03,1.007418231450997,0.007390851694935063,0.005987240193739085,0
SAU,2019-04,1.006971117566003,0.006946931662738016,-0.0035637318707246735,0
SAU,2019-05,1.0053243202226392,0.005310196141628133,0.008451406816085694,0
SAU,2019-06,1.0057744524878027,0.005757844242048061,-0.0073746005685830784,0
SAU,2019-07,1.005527647468651,0.005512426091889661,-0.0070451434140728075,0
SAU,2019-08,1.0042744247541544,0.0042653153497486836,0.007772307082362762,0
SAU,2019-09,1.0103804605978162,0.010326953583127354,0.002492809022882847,0
SAU,2019-10,1.0181187057764316,0.017956518183356595,0.003495502015596008,0
SAU,2019-11,1.0183644403432914,0.01819785047085498,-0.0015622610078829258,0
SAU,2019-12,1.0154203105853996,0.015302625877296954,0.005813241674789804,0
SAU,2020-01,1.0132117704671442,0.013125256199049928,-0.010548412772948046,0
SAU,2020-02,1.0092787856456193,0.009236002162969294,0.014591848476932956,0
SAU,2020-03,1.0185925087364212,0.018421780970894072,0.005590964044581259,0
SAU,2020-04,1.0221301888757641,0.021888870044060395,0.021362158374149454,0
SAU,2020-05,1.0377905394628466,0.03709397195586281,0.009015572966492025,0
SAU,2020-06,1.0433729445631827,0.04245868119825993,-0.005308619865337372,0
SAU,2020-07,1.0341198494408048,0.03355067791946179,0.07882894289978104,0
SAU,2020-08,1.0976810461371993,0.09319981467420228,-0.007738501584775737,0
SAU,2020-09,1.0867694411075255,0.0832094799446291,-0.009115268385196496,0
SAU,2020-10,1.0773196148347333,0.07447611815477563,0.003654555615997923,0
SAU,2020-11,1.0722172648356736,0.06972871453466693,8.951597776984954e-05,0
SAU,2020-12,1.0604144608668644,0.05865983252087241,-0.002597895294972785,0
SAU,2021-01,1.0477994894392353,0.04669224072257105,-0.003967832918881031,0
SAU,2021-02,1.031852239105087,0.031355477646518956,-0.011806683094569781,0
SAU,2021-03,1.0244236103228055,0.02413012303039133,-0.009779228464087408,0
